,taster_name,taster_twitter_handle,points
55415,,,87
55416,Virginie Boone,@vboone,87
55417,Michael Schachner,@wineschach,87
55418,Michael Schachner,@wineschach,87
55419,Paul Gregutt,@paulgwine ,87
55420,,,86
55421,Michael Schachner,@wineschach,86
55422,,,86
55423,,,86
55424,Virginie Boone,@vboone,86
55425,Sean P. Sullivan,@wawinereport,89
55426,Matt Kettmann,@mattkettmann,89
55427,Matt Kettmann,@mattkettmann,89
55428,Roger Voss,@vossroger,89
55429,Matt Kettmann,@mattkettmann,89
55430,Anne Krebiehl MW,@AnneInVino,89
55431,Matt Kettmann,@mattkettmann,89
55432,Kerin O’Keefe,@kerinokeefe,89
55433,Sean P. Sullivan,@wawinereport,89
55434,Virginie Boone,@vboone,89
55435,Michael Schachner,@wineschach,89
55436,Anna Lee C. Iijima,,89
55437,Michael Schachner,@wineschach,89
55438,Anne Krebiehl MW,@AnneInVino,89
55439,Kerin O’Keefe,@kerinokeefe,88
55440,Michael Schachner,@wineschach,88
55441,Kerin O’Keefe,@kerinokeefe,88
55442,Matt Kettmann,@mattkettmann,88
55443,Anne Krebiehl MW,@AnneInVino,88
55444,Matt Kettmann,@mattkettmann,88
55445,Virginie Boone,@vboone,88
55446,Lauren Buzzeo,@laurbuzz,88
55447,Kerin O’Keefe,@kerinokeefe,88
55448,Roger Voss,@vossroger,88
55449,Virginie Boone,@vboone,88
55450,Virginie Boone,@vboone,88
55451,Sean P. Sullivan,@wawinereport,88
55452,Sean P. Sullivan,@wawinereport,88
55453,Kerin O’Keefe,@kerinokeefe,88
55454,Kerin O’Keefe,@kerinokeefe,88
55455,,,84
55456,,,84
55457,Paul Gregutt,@paulgwine ,84
55458,Roger Voss,@vossroger,84
55459,Roger Voss,@vossroger,84
55460,Roger Voss,@vossroger,84
55461,,,84
55462,Kerin O’Keefe,@kerinokeefe,84
55463,,,84
55464,,,84
55465,Kerin O’Keefe,@kerinokeefe,84
55466,Roger Voss,@vossroger,84
55467,Roger Voss,@vossroger,84
55468,,,84
55469,,,84
55470,,,84
55471,,,84
55472,,,84
55473,Roger Voss,@vossroger,84
55474,Michael Schachner,@wineschach,84
55475,Michael Schachner,@wineschach,84
55476,,,84
55477,Paul Gregutt,@paulgwine ,84
55478,,,84
55479,,,84
55480,,,84
55481,,,84
55482,Michael Schachner,@wineschach,84
55483,Michael Schachner,@wineschach,84
55484,Kerin O’Keefe,@kerinokeefe,84
55485,,,92
55486,,,92
55487,,,92
55488,Joe Czerwinski,@JoeCz,92
55489,Paul Gregutt,@paulgwine ,92
55490,,,92
55491,,,92
55492,,,92
55493,,,92
55494,Michael Schachner,@wineschach,92
55495,,,92
55496,,,92
55497,,,92
55498,,,92
55499,,,92
55500,Michael Schachner,@wineschach,92
55501,,,92
55502,,,92
55503,,,92
55504,,,92
55505,,,92
55506,,,92
55507,,,92
55508,,,92
55509,,,92
55510,,,92
55511,,,92
55512,Roger Voss,@vossroger,92
55513,,,92
55514,,,92
55515,Sean P. Sullivan,@wawinereport,83
55516,Joe Czerwinski,@JoeCz,83
55517,Roger Voss,@vossroger,83
55518,Michael Schachner,@wineschach,83
55519,Michael Schachner,@wineschach,83
55520,Michael Schachner,@wineschach,83
55521,Sean P. Sullivan,@wawinereport,83
55522,Sean P. Sullivan,@wawinereport,83
55523,Sean P. Sullivan,@wawinereport,83
55524,Sean P. Sullivan,@wawinereport,83
55525,Michael Schachner,@wineschach,83
55526,Michael Schachner,@wineschach,83
55527,Michael Schachner,@wineschach,83
55528,Michael Schachner,@wineschach,83
55529,Michael Schachner,@wineschach,83
55530,Sean P. Sullivan,@wawinereport,83
55531,Michael Schachner,@wineschach,83
55532,Michael Schachner,@wineschach,83
55533,Roger Voss,@vossroger,83
55534,Michael Schachner,@wineschach,83
55535,Michael Schachner,@wineschach,83
55536,Michael Schachner,@wineschach,82
55537,Michael Schachner,@wineschach,82
55538,Michael Schachner,@wineschach,82
55539,Sean P. Sullivan,@wawinereport,82
55540,Sean P. Sullivan,@wawinereport,82
55541,Sean P. Sullivan,@wawinereport,82
55542,Michael Schachner,@wineschach,82
55543,Michael Schachner,@wineschach,82
55544,Michael Schachner,@wineschach,82
55545,Roger Voss,@vossroger,88
55546,Michael Schachner,@wineschach,88
55547,,,88
55548,,,88
55549,,,88
55550,,,88
55551,Michael Schachner,@wineschach,88
55552,Michael Schachner,@wineschach,88
55553,,,88
55554,Michael Schachner,@wineschach,88
55555,Roger Voss,@vossroger,88
55556,Paul Gregutt,@paulgwine ,88
55557,Michael Schachner,@wineschach,88
55558,Michael Schachner,@wineschach,88
55559,Roger Voss,@vossroger,88
55560,,,88
55561,,,88
55562,,,88
55563,Roger Voss,@vossroger,88
55564,,,88
55565,Joe Czerwinski,@JoeCz,88
55566,Joe Czerwinski,@JoeCz,88
55567,Roger Voss,@vossroger,88
55568,Roger Voss,@vossroger,88
55569,Paul Gregutt,@paulgwine ,88
55570,,,88
55571,Roger Voss,@vossroger,88
55572,Roger Voss,@vossroger,88
55573,Roger Voss,@vossroger,88
55574,,,88
55575,Lauren Buzzeo,@laurbuzz,88
55576,Roger Voss,@vossroger,88
55577,Lauren Buzzeo,@laurbuzz,88
55578,Michael Schachner,@wineschach,88
55579,Roger Voss,@vossroger,88
55580,Lauren Buzzeo,@laurbuzz,88
55581,Lauren Buzzeo,@laurbuzz,88
55582,,,88
55583,Roger Voss,@vossroger,88
55584,,,88
55585,Roger Voss,@vossroger,88
55586,Roger Voss,@vossroger,88
55587,,,88
55588,Roger Voss,@vossroger,88
55589,,,88
55590,Roger Voss,@vossroger,88
55591,Michael Schachner,@wineschach,88
55592,Lauren Buzzeo,@laurbuzz,88
55593,Kerin O’Keefe,@kerinokeefe,88
55594,,,88
55595,Anna Lee C. Iijima,,88
55596,Roger Voss,@vossroger,88
55597,Joe Czerwinski,@JoeCz,88
55598,Paul Gregutt,@paulgwine ,88
55599,Joe Czerwinski,@JoeCz,88
55600,Mike DeSimone,@worldwineguys,88
55601,,,88
55602,Michael Schachner,@wineschach,88
55603,Anna Lee C. Iijima,,88
55604,Michael Schachner,@wineschach,88
55605,,,88
55606,,,88
55607,Michael Schachner,@wineschach,88
55608,Kerin O’Keefe,@kerinokeefe,88
55609,Kerin O’Keefe,@kerinokeefe,88
55610,Michael Schachner,@wineschach,88
55611,Anna Lee C. Iijima,,88
55612,Kerin O’Keefe,@kerinokeefe,88
55613,Jeff Jenssen,@worldwineguys,88
55614,Roger Voss,@vossroger,88
55615,Matt Kettmann,@mattkettmann,88
55616,Roger Voss,@vossroger,88
55617,Roger Voss,@vossroger,88
55618,Michael Schachner,@wineschach,88
55619,Kerin O’Keefe,@kerinokeefe,88
55620,,,88
55621,Roger Voss,@vossroger,88
55622,Sean P. Sullivan,@wawinereport,93
55623,Sean P. Sullivan,@wawinereport,93
55624,Paul Gregutt,@paulgwine ,93
55625,Roger Voss,@vossroger,93
55626,Roger Voss,@vossroger,93
55627,Kerin O’Keefe,@kerinokeefe,93
55628,Roger Voss,@vossroger,93
55629,Virginie Boone,@vboone,93
55630,Virginie Boone,@vboone,93
55631,Virginie Boone,@vboone,93
55632,Roger Voss,@vossroger,93
55633,Virginie Boone,@vboone,93
55634,Virginie Boone,@vboone,93
55635,Paul Gregutt,@paulgwine ,93
55636,Roger Voss,@vossroger,93
55637,Paul Gregutt,@paulgwine ,93
55638,Kerin O’Keefe,@kerinokeefe,93
55639,Kerin O’Keefe,@kerinokeefe,93
55640,Michael Schachner,@wineschach,93
55641,Paul Gregutt,@paulgwine ,93
55642,Roger Voss,@vossroger,93
55643,Roger Voss,@vossroger,93
55644,Jim Gordon,@gordone_cellars,93
55645,Virginie Boone,@vboone,93
55646,Michael Schachner,@wineschach,93
55647,Roger Voss,@vossroger,93
55648,Matt Kettmann,@mattkettmann,93
55649,Jim Gordon,@gordone_cellars,93
55650,Virginie Boone,@vboone,93
55651,Virginie Boone,@vboone,93
55652,Jim Gordon,@gordone_cellars,88
55653,Roger Voss,@vossroger,88
55654,Roger Voss,@vossroger,88
55655,Matt Kettmann,@mattkettmann,88
55656,Sean P. Sullivan,@wawinereport,88
55657,Kerin O’Keefe,@kerinokeefe,88
55658,Matt Kettmann,@mattkettmann,88
55659,Roger Voss,@vossroger,88
55660,Virginie Boone,@vboone,88
55661,Sean P. Sullivan,@wawinereport,88
55662,Kerin O’Keefe,@kerinokeefe,88
55663,Roger Voss,@vossroger,88
55664,Sean P. Sullivan,@wawinereport,88
55665,,,88
55666,Sean P. Sullivan,@wawinereport,88
55667,Sean P. Sullivan,@wawinereport,88
55668,Virginie Boone,@vboone,88
55669,Michael Schachner,@wineschach,88
55670,Virginie Boone,@vboone,88
55671,Jim Gordon,@gordone_cellars,88
55672,Roger Voss,@vossroger,88
55673,Michael Schachner,@wineschach,88
55674,Roger Voss,@vossroger,88
55675,Kerin O’Keefe,@kerinokeefe,88
55676,Roger Voss,@vossroger,88
55677,Anna Lee C. Iijima,,84
55678,Michael Schachner,@wineschach,84
55679,Michael Schachner,@wineschach,84
55680,,,84
55681,Michael Schachner,@wineschach,84
55682,Roger Voss,@vossroger,84
55683,Michael Schachner,@wineschach,84
55684,Michael Schachner,@wineschach,84
55685,,,84
55686,Virginie Boone,@vboone,84
55687,Anna Lee C. Iijima,,84
55688,Michael Schachner,@wineschach,84
55689,Michael Schachner,@wineschach,84
55690,Roger Voss,@vossroger,84
55691,,,84
55692,,,84
55693,Anna Lee C. Iijima,,84
55694,Anna Lee C. Iijima,,84
55695,Anna Lee C. Iijima,,84
55696,Roger Voss,@vossroger,84
55697,,,84
55698,,,84
55699,Michael Schachner,@wineschach,84
55700,Michael Schachner,@wineschach,84
55701,,,84
55702,,,84
55703,,,84
55704,,,81
55705,Paul Gregutt,@paulgwine ,81
55706,,,81
55707,,,81
55708,,,81
55709,Michael Schachner,@wineschach,81
55710,Paul Gregutt,@paulgwine ,81
55711,,,81
55712,Paul Gregutt,@paulgwine ,81
55713,,,81
55714,,,81
55715,,,81
55716,,,81
55717,,,81
55718,,,81
55719,Paul Gregutt,@paulgwine ,81
55720,,,80
55721,Paul Gregutt,@paulgwine ,80
55722,,,80
55723,Paul Gregutt,@paulgwine ,96
55724,,,96
55725,,,96
55726,,,95
55727,Mike DeSimone,@worldwineguys,86
55728,Virginie Boone,@vboone,86
55729,Michael Schachner,@wineschach,86
55730,Roger Voss,@vossroger,86
55731,Matt Kettmann,@mattkettmann,86
55732,Michael Schachner,@wineschach,86
55733,Roger Voss,@vossroger,86
55734,Roger Voss,@vossroger,86
55735,Roger Voss,@vossroger,86
55736,Jim Gordon,@gordone_cellars,86
55737,Roger Voss,@vossroger,86
55738,Roger Voss,@vossroger,86
55739,Roger Voss,@vossroger,86
55740,Roger Voss,@vossroger,86
55741,Roger Voss,@vossroger,86
55742,Roger Voss,@vossroger,86
55743,Roger Voss,@vossroger,86
55744,Paul Gregutt,@paulgwine ,86
55745,Jim Gordon,@gordone_cellars,86
55746,Michael Schachner,@wineschach,86
55747,Roger Voss,@vossroger,86
55748,Jeff Jenssen,@worldwineguys,86
55749,Roger Voss,@vossroger,86
55750,Joe Czerwinski,@JoeCz,86
55751,Roger Voss,@vossroger,86
55752,Roger Voss,@vossroger,86
55753,Roger Voss,@vossroger,86
55754,Roger Voss,@vossroger,86
55755,Michael Schachner,@wineschach,86
55756,Michael Schachner,@wineschach,86
55757,,,85
55758,Roger Voss,@vossroger,85
55759,Michael Schachner,@wineschach,85
55760,,,85
55761,Kerin O’Keefe,@kerinokeefe,85
55762,Kerin O’Keefe,@kerinokeefe,85
55763,Michael Schachner,@wineschach,85
55764,Roger Voss,@vossroger,85
55765,Anna Lee C. Iijima,,85
55766,Michael Schachner,@wineschach,85
55767,Roger Voss,@vossroger,85
55768,Kerin O’Keefe,@kerinokeefe,85
55769,Roger Voss,@vossroger,85
55770,Roger Voss,@vossroger,85
55771,Roger Voss,@vossroger,85
55772,Roger Voss,@vossroger,85
55773,Lauren Buzzeo,@laurbuzz,85
55774,Kerin O’Keefe,@kerinokeefe,85
55775,Kerin O’Keefe,@kerinokeefe,85
55776,Roger Voss,@vossroger,85
55777,Roger Voss,@vossroger,85
55778,Virginie Boone,@vboone,85
55779,Paul Gregutt,@paulgwine ,85
55780,,,85
55781,Michael Schachner,@wineschach,85
55782,Anna Lee C. Iijima,,85
55783,Susan Kostrzewa,@suskostrzewa,85
55784,Michael Schachner,@wineschach,85
55785,Michael Schachner,@wineschach,85
55786,Anna Lee C. Iijima,,85
55787,Jim Gordon,@gordone_cellars,89
55788,Jim Gordon,@gordone_cellars,89
55789,Anna Lee C. Iijima,,89
55790,Sean P. Sullivan,@wawinereport,89
55791,Paul Gregutt,@paulgwine ,89
55792,Matt Kettmann,@mattkettmann,89
55793,Kerin O’Keefe,@kerinokeefe,89
55794,Jim Gordon,@gordone_cellars,89
55795,Jim Gordon,@gordone_cellars,89
55796,Paul Gregutt,@paulgwine ,89
55797,Paul Gregutt,@paulgwine ,89
55798,Michael Schachner,@wineschach,89
55799,Michael Schachner,@wineschach,89
55800,Roger Voss,@vossroger,89
55801,Paul Gregutt,@paulgwine ,89
55802,Matt Kettmann,@mattkettmann,89
55803,Roger Voss,@vossroger,89
55804,Kerin O’Keefe,@kerinokeefe,89
55805,Kerin O’Keefe,@kerinokeefe,89
55806,Roger Voss,@vossroger,89
55807,Roger Voss,@vossroger,89
55808,Roger Voss,@vossroger,89
55809,Sean P. Sullivan,@wawinereport,89
55810,Anna Lee C. Iijima,,89
55811,Anna Lee C. Iijima,,89
55812,Joe Czerwinski,@JoeCz,89
55813,Michael Schachner,@wineschach,89
55814,Michael Schachner,@wineschach,89
55815,Jim Gordon,@gordone_cellars,89
55816,Michael Schachner,@wineschach,89
55817,Kerin O’Keefe,@kerinokeefe,88
55818,Joe Czerwinski,@JoeCz,88
55819,Kerin O’Keefe,@kerinokeefe,88
55820,Paul Gregutt,@paulgwine ,88
55821,Jim Gordon,@gordone_cellars,88
55822,Jeff Jenssen,@worldwineguys,88
55823,Roger Voss,@vossroger,88
55824,Matt Kettmann,@mattkettmann,88
55825,Matt Kettmann,@mattkettmann,88
55826,Roger Voss,@vossroger,87
55827,Roger Voss,@vossroger,87
55828,Matt Kettmann,@mattkettmann,87
55829,Roger Voss,@vossroger,87
55830,Roger Voss,@vossroger,87
55831,Roger Voss,@vossroger,87
55832,Roger Voss,@vossroger,87
55833,Kerin O’Keefe,@kerinokeefe,87
55834,Michael Schachner,@wineschach,87
55835,Kerin O’Keefe,@kerinokeefe,87
55836,Roger Voss,@vossroger,87
55837,Roger Voss,@vossroger,87
55838,Michael Schachner,@wineschach,87
55839,Roger Voss,@vossroger,87
55840,Paul Gregutt,@paulgwine ,87
55841,Paul Gregutt,@paulgwine ,87
55842,Paul Gregutt,@paulgwine ,87
55843,Kerin O’Keefe,@kerinokeefe,87
55844,Carrie Dykes,,87
55845,Paul Gregutt,@paulgwine ,87
55846,Paul Gregutt,@paulgwine ,87
55847,,,92
55848,Anne Krebiehl MW,@AnneInVino,92
55849,Paul Gregutt,@paulgwine ,92
55850,,,92
55851,,,92
55852,Anne Krebiehl MW,@AnneInVino,92
55853,Paul Gregutt,@paulgwine ,92
55854,Lauren Buzzeo,@laurbuzz,92
55855,,,92
55856,Lauren Buzzeo,@laurbuzz,92
55857,Paul Gregutt,@paulgwine ,92
55858,Roger Voss,@vossroger,92
55859,Anne Krebiehl MW,@AnneInVino,92
55860,Michael Schachner,@wineschach,92
55861,,,92
55862,Paul Gregutt,@paulgwine ,91
55863,Paul Gregutt,@paulgwine ,91
55864,,,91
55865,Paul Gregutt,@paulgwine ,91
55866,Michael Schachner,@wineschach,91
55867,Paul Gregutt,@paulgwine ,91
55868,Sean P. Sullivan,@wawinereport,91
55869,Kerin O’Keefe,@kerinokeefe,91
55870,,,91
55871,Roger Voss,@vossroger,91
55872,Roger Voss,@vossroger,91
55873,Paul Gregutt,@paulgwine ,89
55874,Michael Schachner,@wineschach,89
55875,Roger Voss,@vossroger,89
55876,Joe Czerwinski,@JoeCz,89
55877,,,89
55878,Susan Kostrzewa,@suskostrzewa,89
55879,,,89
55880,Roger Voss,@vossroger,89
55881,Paul Gregutt,@paulgwine ,89
55882,,,89
55883,,,89
55884,,,89
55885,Roger Voss,@vossroger,89
55886,Paul Gregutt,@paulgwine ,89
55887,Roger Voss,@vossroger,89
55888,,,89
55889,Paul Gregutt,@paulgwine ,89
55890,Paul Gregutt,@paulgwine ,89
55891,Paul Gregutt,@paulgwine ,89
55892,Roger Voss,@vossroger,89
55893,Joe Czerwinski,@JoeCz,89
55894,Paul Gregutt,@paulgwine ,89
55895,Joe Czerwinski,@JoeCz,89
55896,Joe Czerwinski,@JoeCz,89
55897,Roger Voss,@vossroger,88
55898,Michael Schachner,@wineschach,87
55899,Virginie Boone,@vboone,87
55900,Virginie Boone,@vboone,87
55901,Virginie Boone,@vboone,87
55902,Michael Schachner,@wineschach,87
55903,Roger Voss,@vossroger,87
55904,,,87
55905,,,87
55906,Michael Schachner,@wineschach,87
55907,Lauren Buzzeo,@laurbuzz,87
55908,Michael Schachner,@wineschach,87
55909,,,87
55910,,,87
55911,,,87
55912,Michael Schachner,@wineschach,87
55913,Michael Schachner,@wineschach,87
55914,Sean P. Sullivan,@wawinereport,87
55915,Sean P. Sullivan,@wawinereport,87
55916,,,87
55917,Lauren Buzzeo,@laurbuzz,87
55918,,,87
55919,Roger Voss,@vossroger,87
55920,Roger Voss,@vossroger,87
55921,Roger Voss,@vossroger,87
55922,Roger Voss,@vossroger,87
55923,,,87
55924,Roger Voss,@vossroger,87
55925,,,87
55926,,,87
55927,,,87
55928,,,91
55929,Paul Gregutt,@paulgwine ,91
55930,,,91
55931,Roger Voss,@vossroger,91
55932,Lauren Buzzeo,@laurbuzz,91
55933,Roger Voss,@vossroger,91
55934,Roger Voss,@vossroger,91
55935,Paul Gregutt,@paulgwine ,91
55936,Roger Voss,@vossroger,91
55937,Joe Czerwinski,@JoeCz,91
55938,Michael Schachner,@wineschach,91
55939,Michael Schachner,@wineschach,91
55940,,,91
55941,Paul Gregutt,@paulgwine ,91
55942,Joe Czerwinski,@JoeCz,91
55943,Joe Czerwinski,@JoeCz,91
55944,Paul Gregutt,@paulgwine ,91
55945,,,91
55946,Roger Voss,@vossroger,91
55947,Roger Voss,@vossroger,91
55948,Paul Gregutt,@paulgwine ,91
55949,,,91
55950,,,91
55951,Michael Schachner,@wineschach,91
55952,Lauren Buzzeo,@laurbuzz,91
55953,,,91
55954,Michael Schachner,@wineschach,91
55955,Paul Gregutt,@paulgwine ,91
55956,Roger Voss,@vossroger,91
55957,,,91
55958,Roger Voss,@vossroger,89
55959,Roger Voss,@vossroger,89
55960,Paul Gregutt,@paulgwine ,89
55961,Anne Krebiehl MW,@AnneInVino,89
55962,Anne Krebiehl MW,@AnneInVino,89
55963,Anne Krebiehl MW,@AnneInVino,89
55964,Virginie Boone,@vboone,89
55965,Joe Czerwinski,@JoeCz,89
55966,Roger Voss,@vossroger,89
55967,Michael Schachner,@wineschach,88
55968,Paul Gregutt,@paulgwine ,88
55969,Kerin O’Keefe,@kerinokeefe,88
55970,Kerin O’Keefe,@kerinokeefe,88
55971,Kerin O’Keefe,@kerinokeefe,88
55972,Michael Schachner,@wineschach,88
55973,Roger Voss,@vossroger,88
55974,Roger Voss,@vossroger,88
55975,Virginie Boone,@vboone,88
55976,Jim Gordon,@gordone_cellars,88
55977,Roger Voss,@vossroger,88
55978,Roger Voss,@vossroger,88
55979,Roger Voss,@vossroger,88
55980,Roger Voss,@vossroger,88
55981,Roger Voss,@vossroger,88
55982,Roger Voss,@vossroger,88
55983,Roger Voss,@vossroger,88
55984,Roger Voss,@vossroger,88
55985,Roger Voss,@vossroger,88
55986,Jim Gordon,@gordone_cellars,88
55987,Jim Gordon,@gordone_cellars,88
55988,Jim Gordon,@gordone_cellars,92
55989,Jim Gordon,@gordone_cellars,92
55990,Virginie Boone,@vboone,92
55991,Joe Czerwinski,@JoeCz,92
55992,Kerin O’Keefe,@kerinokeefe,92
55993,Virginie Boone,@vboone,92
55994,Anne Krebiehl MW,@AnneInVino,92
55995,Anne Krebiehl MW,@AnneInVino,92
55996,Michael Schachner,@wineschach,92
55997,Anna Lee C. Iijima,,92
55998,Matt Kettmann,@mattkettmann,92
55999,Anne Krebiehl MW,@AnneInVino,92
56000,Joe Czerwinski,@JoeCz,92
56001,Kerin O’Keefe,@kerinokeefe,92
56002,Virginie Boone,@vboone,92
56003,Michael Schachner,@wineschach,92
56004,Jim Gordon,@gordone_cellars,92
56005,Virginie Boone,@vboone,92
56006,Matt Kettmann,@mattkettmann,92
56007,Matt Kettmann,@mattkettmann,92
56008,Virginie Boone,@vboone,92
56009,Sean P. Sullivan,@wawinereport,92
56010,Matt Kettmann,@mattkettmann,92
56011,Matt Kettmann,@mattkettmann,92
56012,Roger Voss,@vossroger,92
56013,Roger Voss,@vossroger,92
56014,Roger Voss,@vossroger,92
56015,Roger Voss,@vossroger,92
56016,Roger Voss,@vossroger,92
56017,Virginie Boone,@vboone,92
56018,Matt Kettmann,@mattkettmann,83
56019,Michael Schachner,@wineschach,83
56020,Anna Lee C. Iijima,,83
56021,Roger Voss,@vossroger,83
56022,Roger Voss,@vossroger,83
56023,Anna Lee C. Iijima,,83
56024,Anna Lee C. Iijima,,83
56025,Anna Lee C. Iijima,,82
56026,Michael Schachner,@wineschach,82
56027,Michael Schachner,@wineschach,82
56028,Michael Schachner,@wineschach,82
56029,Jim Gordon,@gordone_cellars,82
56030,Kerin O’Keefe,@kerinokeefe,82
56031,Virginie Boone,@vboone,82
56032,Michael Schachner,@wineschach,82
56033,Paul Gregutt,@paulgwine ,82
56034,Anna Lee C. Iijima,,82
56035,Anna Lee C. Iijima,,81
56036,Anna Lee C. Iijima,,81
56037,Michael Schachner,@wineschach,81
56038,Michael Schachner,@wineschach,81
56039,Michael Schachner,@wineschach,81
56040,Michael Schachner,@wineschach,80
56041,Jim Gordon,@gordone_cellars,80
56042,Michael Schachner,@wineschach,80
56043,Roger Voss,@vossroger,99
56044,Paul Gregutt,@paulgwine ,97
56045,Paul Gregutt,@paulgwine ,96
56046,Roger Voss,@vossroger,95
56047,Virginie Boone,@vboone,95
56048,Roger Voss,@vossroger,88
56049,Roger Voss,@vossroger,88
56050,,,88
56051,Paul Gregutt,@paulgwine ,88
56052,Kerin O’Keefe,@kerinokeefe,88
56053,Virginie Boone,@vboone,88
56054,Michael Schachner,@wineschach,88
56055,,,88
56056,Roger Voss,@vossroger,88
56057,Roger Voss,@vossroger,88
56058,Joe Czerwinski,@JoeCz,88
56059,Anna Lee C. Iijima,,88
56060,Paul Gregutt,@paulgwine ,88
56061,Anna Lee C. Iijima,,88
56062,,,88
56063,,,88
56064,,,88
56065,Michael Schachner,@wineschach,88
56066,Roger Voss,@vossroger,88
56067,Lauren Buzzeo,@laurbuzz,88
56068,,,88
56069,Michael Schachner,@wineschach,88
56070,,,88
56071,Joe Czerwinski,@JoeCz,88
56072,Michael Schachner,@wineschach,88
56073,Virginie Boone,@vboone,88
56074,Roger Voss,@vossroger,88
56075,Paul Gregutt,@paulgwine ,88
56076,Paul Gregutt,@paulgwine ,88
56077,Roger Voss,@vossroger,88
56078,Kerin O’Keefe,@kerinokeefe,90
56079,Sean P. Sullivan,@wawinereport,90
56080,Anna Lee C. Iijima,,90
56081,Michael Schachner,@wineschach,90
56082,Michael Schachner,@wineschach,90
56083,Anna Lee C. Iijima,,90
56084,Roger Voss,@vossroger,90
56085,Virginie Boone,@vboone,90
56086,Sean P. Sullivan,@wawinereport,90
56087,Kerin O’Keefe,@kerinokeefe,90
56088,Roger Voss,@vossroger,90
56089,Virginie Boone,@vboone,90
56090,Matt Kettmann,@mattkettmann,90
56091,Virginie Boone,@vboone,90
56092,Joe Czerwinski,@JoeCz,90
56093,Roger Voss,@vossroger,90
56094,Roger Voss,@vossroger,90
56095,Roger Voss,@vossroger,90
56096,Kerin O’Keefe,@kerinokeefe,90
56097,Anna Lee C. Iijima,,90
56098,Jeff Jenssen,@worldwineguys,90
56099,Matt Kettmann,@mattkettmann,90
56100,Matt Kettmann,@mattkettmann,90
56101,Matt Kettmann,@mattkettmann,90
56102,Jim Gordon,@gordone_cellars,90
56103,Jeff Jenssen,@worldwineguys,90
56104,Virginie Boone,@vboone,90
56105,Kerin O’Keefe,@kerinokeefe,90
56106,Kerin O’Keefe,@kerinokeefe,90
56107,Kerin O’Keefe,@kerinokeefe,90
56108,Anne Krebiehl MW,@AnneInVino,89
56109,Michael Schachner,@wineschach,89
56110,Sean P. Sullivan,@wawinereport,89
56111,Lauren Buzzeo,@laurbuzz,89
56112,Susan Kostrzewa,@suskostrzewa,89
56113,Matt Kettmann,@mattkettmann,89
56114,Michael Schachner,@wineschach,89
56115,Michael Schachner,@wineschach,89
56116,Roger Voss,@vossroger,89
56117,Michael Schachner,@wineschach,89
